url,query,title_search,snippet_search,google_detected_date,has_forecast,main_topic,country,forecasts_json,processed_idx
https://www.obserwatorfinansowy.pl/forma/dispatches/w-i-wskaznik-pmi-dla-przemyslu-w-polsce-wyniosl-488-pkt/,site:obserwatorfinansowy.pl prognoza inflacji 2022,"W I wskaźnik PMI dla przemysłu w Polsce wyniósł 48,8 pkt ...",3 lut 2025 ... ... 2022 r. Tempo spadku niewiele się ... Transmisja konferencji: prezentacja projekcji inflacji i PKB z „Raportu o inflacji – listopad 2025”.,,False,PMI dla przemysłu w Polsce i jego interpretacja,Polska,[],
https://www.obserwatorfinansowy.pl/forma/dispatches/ke-obnizyla-szacunek-wzrostu-pkb-strefy-euro-w-23-do-06-proc/,site:obserwatorfinansowy.pl prognoza PKB 2022,"KE obniżyła szacunek wzrostu PKB strefy euro w '23 do 0,6 proc ...","15 lis 2023 ... Po silnej ekspansji przez większą część 2022 r. realny PKB spadł ... Jesienna prognoza przewiduje wzrost PKB w 2023 r. na poziomie 0,6 ...",,True,Prognozy makroekonomiczne dla strefy euro i UE na lata 2023-2025,Strefa euro,"[{""variable"": ""PKB"", ""value"": 0.6, ""unit"": ""proc."", ""horizon"": ""2023"", ""direction"": ""spadek o 0,2 pkt proc. względem prognozy letniej"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""PKB w strefie euro wzrośnie w 2023 roku o 0,6 proc.""}, {""variable"": ""PKB"", ""value"": 1.2, ""unit"": ""proc."", ""horizon"": ""2024"", ""direction"": ""spadek o 0,1 pkt proc. względem prognozy letniej"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""wzrost PKB będzie nieco niższy i wyniesie 1,2 proc. w 2024 r.""}, {""variable"": ""PKB"", ""value"": 1.6, ""unit"": ""proc."", ""horizon"": ""2025"", ""direction"": ""brak informacji dotyczących zmiany względem wcześniejszych prognoz"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""W 2025 r. PKB ma wzrosnąć o 1,6 proc. w strefie euro.""}, {""variable"": ""inflacja CPI"", ""value"": 5.2, ""unit"": ""proc."", ""horizon"": ""2023"", ""direction"": ""wysoka inflacja, ale spada"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""inflacja CPI w strefie euro w 2023 r. wyniesie 5,2 proc.""}, {""variable"": ""inflacja CPI"", ""value"": 3.2, ""unit"": ""proc."", ""horizon"": ""2024"", ""direction"": ""spadek inflacji"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""inflacja CPI w strefie euro w 2024 r. wyniesie 3,2 proc.""}, {""variable"": ""inflacja CPI"", ""value"": 2.2, ""unit"": ""proc."", ""horizon"": ""2025"", ""direction"": ""dalszy spadek inflacji"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""inflacja CPI w strefie euro w 2025 r. wyniesie 2,2 proc.""}, {""variable"": ""PKB UE"", ""value"": 0.6, ""unit"": ""proc."", ""horizon"": ""2023"", ""direction"": ""spadek o 0,2 pkt proc. względem prognozy letniej"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""Jesienna prognoza przewiduje wzrost PKB w 2023 r. na poziomie 0,6 proc. w UE.""}, {""variable"": ""PKB UE"", ""value"": 1.3, ""unit"": ""proc."", ""horizon"": ""2024"", ""direction"": ""spadek o 0,1 pkt proc. względem prognozy letniej"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""Prognozuje się, że w 2024 r. wzrost PKB UE wyniesie 1,3 proc.""}, {""variable"": ""PKB UE"", ""value"": 1.7, ""unit"": ""proc."", ""horizon"": ""2025"", ""direction"": ""brak informacji dotyczących zmiany względem wcześniejszych prognoz"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""W 2025 r. PKB ma wzrosnąć o 1,7 proc. w UE.""}]",
https://www.obserwatorfinansowy.pl/tematyka/makroekonomia/trendy-gospodarcze/dokad-zmierza-rosja/,site:obserwatorfinansowy.pl prognoza PKB 2022,Dokąd zmierza Rosja | Obserwator Finansowy: Ekonomia ...,"28 lut 2024 ... Rok 2022 zakończył się spadkiem PKB o 2,1 proc. Tak niski wymiar ... Do takiego wniosku doszli eksperci z Instytutu Prognoz Gospodarczych ...",,True,Prognozy makroekonomiczne gospodarki Rosji w kontekście wojny i sankcji,Rosja,"[{""variable"": ""PKB"", ""value"": -2.1, ""unit"": ""proc."", ""horizon"": ""rok 2022"", ""direction"": ""spadek"", ""who_forecasts"": ""obserwacje i statystyki na 2022 rok"", ""quote"": ""Rok 2022 zakończył się spadkiem PKB o 2,1 proc.""}, {""variable"": ""PKB"", ""value"": 1, ""unit"": ""proc. rocznie"", ""horizon"": ""do 2035 r."", ""direction"": ""wzrost (niski)"", ""who_forecasts"": ""eksperci z Instytutu Prognoz Gospodarczych Rosyjskiej Akademii Nauk"", ""quote"": ""Potencjał wzrostu rosyjskiej gospodarki w długim okresie (do 2035 r.) ogranicza się do 1 proc. rocznie.""}, {""variable"": ""PKB"", ""value"": ""3-3,5"", ""unit"": ""proc. rocznie"", ""horizon"": ""do 2035 r. (warunek bezpieczeństwa kraju)"", ""direction"": ""wzrost (pożądany)"", ""who_forecasts"": ""eksperci z Instytutu Prognoz Gospodarczych Rosyjskiej Akademii Nauk"", ""quote"": ""Minimalne tempo wzrostu gospodarczego na poziomie 3–3,5 proc. to warunek nawet nie rozwoju, ale bezpieczeństwa kraju.""}, {""variable"": ""deficyt budżetowy"", ""value"": 2.3, ""unit"": ""proc. PKB"", ""horizon"": ""rok 2022"", ""direction"": ""wzrost deficytu (powyżej planu)"", ""who_forecasts"": ""dane budżetowe 2022"", ""quote"": ""2022 r. zakończył się deficytem w wysokości 3,3 bln rubli (2,3 proc. PKB).""}, {""variable"": ""dochody budżetowe"", ""value"": 11.2, ""unit"": ""proc. wzrostu"", ""horizon"": ""rok 2022 (wzrost względem planu)"", ""direction"": ""wzrost"", ""who_forecasts"": ""dane budżetowe 2022"", ""quote"": ""Dochody budżetu w 2022 r. wzrosły o 11,2 proc.""}, {""variable"": ""wydatki budżetowe"", ""value"": 31.2, ""unit"": ""proc. wzrostu"", ""horizon"": ""rok 2022 (wzrost względem planu)"", ""direction"": ""wzrost"", ""who_forecasts"": ""dane budżetowe 2022"", ""quote"": ""Wydatki zaś o 31,2 proc.""}, {""variable"": ""wydatki na obronność"", ""value"": ""ponad 100"", ""unit"": ""mld USD"", ""horizon"": ""rok 2023 (prognoza)"", ""direction"": ""wzrost"", ""who_forecasts"": ""niektóre źródła z 2023 r."", ""quote"": ""Rosja podwoiła swoje docelowe wydatki na obronność w 2023 r. do ponad 100 mld dol.""}, {""variable"": ""płace realne"", ""value"": 7.6, ""unit"": ""proc. wzrostu"", ""horizon"": ""styczeń-sierpień 2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""dane z 2023 r."", ""quote"": ""Wzrost płac realnych o 7,6 proc. w okresie styczeń–sierpień 2023.""}, {""variable"": ""bezrobocie"", ""value"": 3, ""unit"": ""proc."", ""horizon"": ""rok 2023"", ""direction"": ""spadek do najniższego poziomu w historii"", ""who_forecasts"": ""ocena rządu i Banku Centralnego Rosji"", ""quote"": ""Bezrobocie spadło do najniższego w historii poziomu 3 proc.""}, {""variable"": ""populacja"", ""value"": -3.2, ""unit"": ""mln osób"", ""horizon"": ""do 2030 r. (spadek względem 2023 r.)"", ""direction"": ""spadek"", ""who_forecasts"": ""Rosyjska Akademia Nauk"", ""quote"": ""Postępująca depopulacja FR (do 2030 r. ludność Rosji zmniejszy się o 3,2 mln osób w porównaniu z 2023 r.)""}, {""variable"": ""populacja"", ""value"": -7.7, ""unit"": ""mln osób"", ""horizon"": ""do 2050 r. (spadek względem 2023 r.)"", ""direction"": ""spadek"", ""who_forecasts"": ""Rosyjska Akademia Nauk"", ""quote"": ""Do 2050 r. ludność Rosji zmniejszy się o 7,7 mln osób.""}, {""variable"": ""liczba osób w wieku poprodukcyjnym"", ""value"": 37.3, ""unit"": ""mln osób"", ""horizon"": ""rok 2046"", ""direction"": ""wzrost"", ""who_forecasts"": ""najnowsze szacunki"", ""quote"": ""W 2046 r. liczba obywateli w wieku poprodukcyjnym u naszych wschodnich sąsiadów osiągnie 37,3 mln osób.""}, {""variable"": ""realne dochody ludności"", ""value"": -10, ""unit"": ""proc."", ""horizon"": ""lata 2014-2020"", ""direction"": ""spadek"", ""who_forecasts"": ""dane z lat 2014–2020"", ""quote"": ""W latach 2014–2020 realne dochody ludności spadły jednak o ponad 10 proc.""}, {""variable"": ""ucieczka kapitału"", ""value"": 253, ""unit"": ""mld USD"", ""horizon"": ""luty 2022 - czerwiec 2023"", ""direction"": ""wzrost odpływu kapitału"", ""who_forecasts"": ""statystyki Banku Centralnego Rosji"", ""quote"": ""Całkowity odpływ netto kapitału z kraju od lutego 2022 r. do czerwca 2023 r. sięgnął 253 mld dol.""}]",
https://www.obserwatorfinansowy.pl/tematyka/makroekonomia/trendy-gospodarcze/niemcy-wchodza-w-nowy-rok-z-umiarkowana-nadzieja-na-lepsze/,site:obserwatorfinansowy.pl prognoza PKB 2022,Niemcy wchodzą w nowy rok z umiarkowaną nadzieją na lepsze ...,"10 lut 2023 ... Inwazja Rosji na Ukrainę zrewidowała te prognozy. Wojna w ... Natomiast w całym roku 2022 PKB wzrósł o 1,9 proc. i po raz pierwszy ...",,True,Makroekonomiczne prognozy dla Niemiec na 2023 rok,Niemcy,"[{""variable"": ""PKB"", ""value"": 1.9, ""unit"": ""proc."", ""horizon"": ""2022 rok"", ""direction"": ""wzrost"", ""who_forecasts"": ""autorzy raportu Instytutu Niemieckiej Gospodarki (IdW)"", ""quote"": ""w całym roku 2022 PKB wzrósł o 1,9 proc.""}, {""variable"": ""PKB"", ""value"": 0, ""unit"": ""proc."", ""horizon"": ""4 kwartał 2022"", ""direction"": ""stagnacja"", ""who_forecasts"": ""autorzy artykułu"", ""quote"": ""w czwartym kwartale 2022 r. gospodarka była wprawdzie w stagnacji, ale uniknęła recesji""}, {""variable"": ""PKB"", ""value"": -0.5, ""unit"": ""proc."", ""horizon"": ""2023 rok"", ""direction"": ""spadek"", ""who_forecasts"": ""Bundesbank"", ""quote"": ""Bundesbank przewiduje spadek produkcji w 2023 r. o 0,5 proc.""}, {""variable"": ""PKB"", ""value"": -0.6, ""unit"": ""proc."", ""horizon"": ""2023 rok"", ""direction"": ""spadek"", ""who_forecasts"": ""Bloomberg"", ""quote"": ""Bloomberg przewiduje spadek produkcji w 2023 r. o 0,6 proc.""}, {""variable"": ""PKB"", ""value"": 0.3, ""unit"": ""proc."", ""horizon"": ""2023 rok"", ""direction"": ""wzrost"", ""who_forecasts"": ""Kiloński Instytut Gospodarki Światowej"", ""quote"": ""Kiloński Instytut Gospodarki Światowej prognozuje wzrost o 0,3 proc.""}, {""variable"": ""inflacja"", ""value"": 9.6, ""unit"": ""proc."", ""horizon"": ""grudzień 2022"", ""direction"": ""wysoka, ale malejąca"", ""who_forecasts"": ""dane statystyczne cytowane w artykule"", ""quote"": ""inflacja w grudniu 2022 była na poziomie 9,6 proc. – odczyt niższy niż oczekiwano""}, {""variable"": ""inflacja"", ""value"": ""wysoka inflacja bazowa"", ""unit"": ""brak"", ""horizon"": ""2023 i kolejne lata"", ""direction"": ""utrzymanie na wysokim poziomie"", ""who_forecasts"": ""ING THINK Economic and Financial Analysis"", ""quote"": ""inflacja bazowa pozostanie na wysokim poziomie przez rozlewanie się wysokich cen energii na inne sektory""}, {""variable"": ""wynagrodzenia"", ""value"": 5, ""unit"": ""proc."", ""horizon"": ""2023 rok"", ""direction"": ""wzrost"", ""who_forecasts"": ""ING THINK Economic and Financial Analysis"", ""quote"": ""wzrost płac o co najmniej 5 proc. rok do roku w 2023""}, {""variable"": ""wynagrodzenia"", ""value"": 3.5, ""unit"": ""proc."", ""horizon"": ""2024 rok"", ""direction"": ""wzrost"", ""who_forecasts"": ""ING THINK Economic and Financial Analysis"", ""quote"": ""wzrost płac o kolejne 3-4 proc. w 2024 roku (uśrednione 3,5 proc.)""}]",
https://www.obserwatorfinansowy.pl/forma/dispatches/usa-pkb-w-i-kw-23-wzrosl-o-20-proc-saar-kdk-iii-wyliczenie/,site:obserwatorfinansowy.pl prognoza PKB 2022,"USA: PKB w I kw. '23 wzrósł o 2,0 proc. SAAR kdk – III wyliczenie ...","29 cze 2023 ... 2022 r. PKB USA wzrósł o 2,6 proc., a w III kw. 2022 r. PKB USA ... w ujęciu zanualizowanym kdk 4,9 proc., wobec prognoz na poziomie 5 proc.",,True,Produkt Krajowy Brutto oraz inflacja w USA w I kwartale 2023,USA,"[{""variable"": ""PKB"", ""value"": 2.0, ""unit"": ""proc."", ""horizon"": ""I kwartał 2023, kwartalnie, zanualizowane (SAAR)"", ""direction"": ""wzrost"", ""who_forecasts"": ""Departament Handlu USA"", ""quote"": ""Produkt Krajowy Brutto USA w pierwszym kwartale 2023 r. wzrósł o 2,0 proc. w ujęciu zanualizowanym (SAAR) kwartał do kwartału – podał Departament Handlu USA""}, {""variable"": ""PKB"", ""value"": 1.4, ""unit"": ""proc."", ""horizon"": ""prognoza I kwartał 2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""oczekiwania rynkowe"", ""quote"": ""Oczekiwano +1,4 proc. wobec +1,3 proc. w II wyliczeniu.""}, {""variable"": ""konsumpcja prywatna"", ""value"": 4.2, ""unit"": ""proc."", ""horizon"": ""I kwartał 2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""Departament Handlu USA"", ""quote"": ""Konsumpcja prywatna wzrosła w I kw. 2023 r. o 4,2 proc., wobec 1 proc. w poprzednim kwartale.""}, {""variable"": ""bazowy deflator PCE (inflacja bazowa)"", ""value"": 4.9, ""unit"": ""proc."", ""horizon"": ""I kwartał 2023, kwartalnie, zanualizowane"", ""direction"": ""wzrost"", ""who_forecasts"": ""Departament Handlu USA"", ""quote"": ""Bazowy deflator PCE wyniósł w I kw. w ujęciu zanualizowanym kdk 4,9 proc.""}, {""variable"": ""bazowy deflator PCE (inflacja bazowa)"", ""value"": 5.0, ""unit"": ""proc."", ""horizon"": ""prognoza I kwartał 2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""prognoza rynkowa"", ""quote"": ""prognozy na poziomie 5 proc.""}]",
https://www.obserwatorfinansowy.pl/tematyka/makroekonomia/trendy-gospodarcze/polska-za-lat-10-czy-nasze-panstwo-przegoni-kraje-ue/,site:obserwatorfinansowy.pl prognoza PKB 2022,"Polska za lat 10, czy nasze państwo przegoni kraje UE | Obserwator ...","6 sty 2024 ... euro w strefie euro oraz 35,7 tys. euro we Francji. W 2022 r. polski PKB na mieszkańca stanowił więc 76,3 proc. poziomu strefy euro oraz 78,4 ...",,True,Prognozy PKB na mieszkańca Polski w porównaniu do strefy euro i Francji do 2032 roku,Polska,"[{""variable"": ""PKB na mieszkańca"", ""value"": 41100, ""unit"": ""euro"", ""horizon"": ""2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""w 2032 r. PKB dla Polski wyniesie 41,1 tys. euro (28 tys. x 1,468)""}, {""variable"": ""PKB na mieszkańca"", ""value"": 41000, ""unit"": ""euro"", ""horizon"": ""2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""dla strefy euro 41 tys. euro (36,7 tys. x 1,116)""}, {""variable"": ""PKB na mieszkańca"", ""value"": 38100, ""unit"": ""euro"", ""horizon"": ""2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""dla Francji 38,1 tys. euro (35,7 tys. x 1,068)""}, {""variable"": ""PKB na mieszkańca (realny, uwzględniający zmiany parytetów siły nabywczej)"", ""value"": 5, ""unit"": ""procent"", ""horizon"": ""2032"", ""direction"": ""niższy niż strefa euro"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""jest wielce prawdopodobne, że w 2032 r. faktycznie raportowany polski PKB na mieszkańca (...) byłby (w rozumieniu parytetów siły nabywczej walut) wciąż znacząco (o ok. 5 proc.) niższy od średniego PKB dla strefy euro""}, {""variable"": ""PKB na mieszkańca (realny, uwzględniający zmiany parytetów siły nabywczej)"", ""value"": ""nieco wyższy niż Francja"", ""unit"": null, ""horizon"": ""2032"", ""direction"": ""wyższy"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""prawdopodobnie nieco wyższy od poziomu Francji""}, {""variable"": ""tempo wzrostu PKB na mieszkańca Polski"", ""value"": 47, ""unit"": ""procent"", ""horizon"": ""2022-2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""założenie, że w następnym dziesięcioleciu PKB na mieszkańca Polski wzrośnie o blisko 47 proc.""}, {""variable"": ""tempo wzrostu PKB na mieszkańca strefy euro"", ""value"": 11.6, ""unit"": ""procent"", ""horizon"": ""2022-2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""a tylko o 11,6 proc. w strefie euro""}, {""variable"": ""kurs parytetowy euro względem złotego"", ""value"": 2.91, ""unit"": ""PLN"", ""horizon"": ""2022"", ""direction"": ""wzrost w stosunku do 2012"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""Bieżący \""parytetowy\"" kurs euro wynosił ok. 2,91 w 2022 r.""}, {""variable"": ""kurs parytetowy euro względem złotego"", ""value"": 2.43, ""unit"": ""PLN"", ""horizon"": ""2012"", ""direction"": ""wskaźnik historyczny"", ""who_forecasts"": ""prof. Leon Podkaminer"", ""quote"": ""Bieżący \""parytetowy\"" kurs euro wynosił ok. 2,43 zł w 2012 r.""}]",
https://www.obserwatorfinansowy.pl/tematyka/rynki-finansowe/bankowosc/czy-tatrzanski-tygrys-znow-pokaze-pazur/,site:obserwatorfinansowy.pl prognoza PKB 2022,Czy „tatrzański tygrys” znów pokaże pazur? | Obserwator Finansowy ...,12 lip 2024 ... Był to trzynasty z rzędu kwartał wzrostu gospodarczego i najsilniejszy od I kwartału 2022 r. ... Jaka jest prognoza dla PKB Słowacji na lata 2024 ...,,True,Prognozy makroekonomiczne Słowacji na 2024 i 2025 rok,Słowacja,"[{""variable"": ""PKB"", ""value"": 2.1, ""unit"": ""proc. rocznie"", ""horizon"": ""2024"", ""direction"": ""wzrost"", ""who_forecasts"": ""Tibor Lörincz (wypowiedź w artykule)"", ""quote"": ""Jaka jest prognoza dla PKB Słowacji na lata 2024 i 2025? Zarówno na 2024 r., jak i na 2025 r. nasza prognoza wynosi 2,1 proc.""}, {""variable"": ""PKB"", ""value"": 2.1, ""unit"": ""proc. rocznie"", ""horizon"": ""2025"", ""direction"": ""wzrost"", ""who_forecasts"": ""Tibor Lörincz (wypowiedź w artykule)"", ""quote"": ""Jaka jest prognoza dla PKB Słowacji na lata 2024 i 2025? Zarówno na 2024 r., jak i na 2025 r. nasza prognoza wynosi 2,1 proc.""}, {""variable"": ""inflacja"", ""value"": 3.0, ""unit"": ""proc."", ""horizon"": ""koniec 2024"", ""direction"": ""wzrost (z obecnych poziomów 2,1%)"", ""who_forecasts"": ""Tibor Lörincz (wypowiedź w artykule)"", ""quote"": ""W II połowie 2024 r. jednak efekty bazy znikną, więc pod koniec roku wskaźnik CPI powinien dojść do 3 proc.""}, {""variable"": ""deficyt budżetowy"", ""value"": 6.0, ""unit"": ""proc. PKB"", ""horizon"": ""2024"", ""direction"": ""utrzymanie wysokiego poziomu"", ""who_forecasts"": ""Tibor Lörincz (wypowiedź w artykule)"", ""quote"": ""Deficyt budżetowy jest wysoki, w 2023 r. był na poziomie 6 proc. i w 2024 r. będzie na podobnym.""}, {""variable"": ""stopy procentowe"", ""value"": null, ""unit"": null, ""horizon"": ""2024"", ""direction"": ""nieokreślony"", ""who_forecasts"": ""Tibor Lörincz (wypowiedź w artykule)"", ""quote"": ""Jeśli chodzi o stopy, tutaj jesteśmy zależni, oczywiście, od EBC.""}]",
https://www.obserwatorfinansowy.pl/tematyka/makroekonomia/trendy-gospodarcze/turystyka-motorem-globalnego-wzrostu-gospodarczego/,site:obserwatorfinansowy.pl prognoza PKB 2022,Turystyka motorem globalnego wzrostu gospodarczego ...,22 maj 2024 ... w 2022 r. Wpływ turystyki na gospodarkę nie ogranicza się tylko do wzrostu PKB i zatrudnienia. Branża stymuluje wydatki inwestycyjne na ...,,True,Prognozy wzrostu gospodarczego i inflacji na podstawie sektora turystyki,"globalnie i wybrane kraje (Wietnam, Chiny)","[{""variable"": ""PKB"", ""value"": 6.6, ""unit"": ""procent rocznie"", ""horizon"": ""2024"", ""direction"": ""wzrost"", ""who_forecasts"": ""Artykuł, dane historyczne i prognozy dla Wietnamu"", ""quote"": ""W 2024 r. wzrost prognozowany jest na poziomie 6,6 proc. (Wietnam).""}, {""variable"": ""PKB"", ""value"": 5.8, ""unit"": ""średniorocznie w procentach"", ""horizon"": ""do 2032"", ""direction"": ""wzrost"", ""who_forecasts"": ""McKinsey"", ""quote"": ""McKinsey oczekuje, że do 2032 r. branża turystyczna i podróży będzie rosła w średniorocznym tempie 5,8 proc.""}, {""variable"": ""PKB (sektor turystyki)"", ""value"": 2, ""unit"": ""procent wzrostu w stosunku do 2019"", ""horizon"": ""2024"", ""direction"": ""wzrost"", ""who_forecasts"": ""UNWTO zacytowane w artykule"", ""quote"": ""Perspektywy światowego sektora turystycznego w 2024 r. wydają się obiecujące. Ma on osiągnąć poziom o 2 proc. wyższy od osiągniętego w 2019 r.""}]",
https://www.obserwatorfinansowy.pl/tematyka/makroekonomia/trendy-gospodarcze/indie-rosna-szybciej-niz-chiny/,site:obserwatorfinansowy.pl prognoza PKB 2022,Indie rosną szybciej niż Chiny | Obserwator Finansowy: Ekonomia ...,"6 lip 2022 ... w 2022 r. i 7,1 proc. w 2023 r. Indie są na dobrej ... Według niektórych prognoz indyjski PKB per capita będzie się podwajał co 12 lat.",,True,Makroekonomiczne prognozy wzrostu gospodarczego Indii,Indie,"[{""variable"": ""PKB (wzrost gospodarczy)"", ""value"": 9.0, ""unit"": ""procent"", ""horizon"": ""2022"", ""direction"": ""wzrost"", ""who_forecasts"": ""MFW"", ""quote"": ""Z oceną MFW w zakresie wzrostu gospodarczego na poziomie 9 proc. w 2022 r.""}, {""variable"": ""PKB (wzrost gospodarczy)"", ""value"": 7.1, ""unit"": ""procent"", ""horizon"": ""2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""MFW"", ""quote"": ""Z oceną MFW w zakresie wzrostu gospodarczego na poziomie 7,1 proc. w 2023 r.""}]",
https://www.obserwatorfinansowy.pl/forma/dispatches/ukraina-produkt-krajowy-brutto-w-2023-r-wzrosl-o-53-proc/,site:obserwatorfinansowy.pl prognoza PKB 2022,"Ukraina: Produkt Krajowy Brutto w 2023 r. wzrósł o 5,3 proc ...","28 mar 2024 ... W 2023 r. wzrost gospodarczy Ukrainy wyniósł 5,3 proc.; podczas gdy w pierwszym roku rosyjskiej inwazji (w 2022 r.) ukraiński PKB skurczył ...",,True,Produkt Krajowy Brutto (PKB),Ukraina,"[{""variable"": ""PKB"", ""value"": 5.3, ""unit"": ""proc."", ""horizon"": ""2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""urzad statystyczny Ukrainy"", ""quote"": ""W 2023 r. wzrost gospodarczy Ukrainy wyniósł 5,3 proc.""}, {""variable"": ""PKB"", ""value"": 5.0, ""unit"": ""proc."", ""horizon"": ""2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""Julia Swyrydenko, wicepremier i minister gospodarki Ukrainy"", ""quote"": ""wicepremier i minister gospodarki Ukrainy Julię Swyrydenko, która zakładała, że wyniesie on 5 proc.""}, {""variable"": ""PKB"", ""value"": 4.6, ""unit"": ""proc."", ""horizon"": ""2024"", ""direction"": ""wzrost"", ""who_forecasts"": ""ukraińskie władze"", ""quote"": ""władze kraju liczą na to, że w 2024 r. wzrost gospodarczy wyniesie 4,6 proc.""}]",
https://www.obserwatorfinansowy.pl/forma/dispatches/ke-deficyt-sektora-gg-w-polsce-w-2023-r-siegnie-50-proc-pkb/,site:obserwatorfinansowy.pl prognoza PKB 2022,"KE: Deficyt sektora gg w Polsce w 2023 r. sięgnie 5,0 proc. PKB ...",15 maj 2023 ... PKB – wynika z wiosennych prognoz Komisji Europejskiej. Dług sektora ... w 2022 r. Środki te obejmują programy zamrożenia cen energii ...,,True,Deficyt i dług sektora instytucji rządowych i samorządowych w Polsce,Polska,"[{""variable"": ""deficyt sektora instytucji rządowych i samorządowych"", ""value"": 5.0, ""unit"": ""proc. PKB"", ""horizon"": ""2023"", ""direction"": ""wzrost do"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""KE oczekuje, że deficyt sektora instytucji rządowych i samorządowych wzrośnie do 5,0 proc. PKB w 2023 r.""}, {""variable"": ""deficyt sektora instytucji rządowych i samorządowych"", ""value"": 3.7, ""unit"": ""proc. PKB"", ""horizon"": ""2024"", ""direction"": ""spadek do"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""W ocenie Komisji, w 2024 r. deficyt sektora gg w Polsce wyniesie 3,7 proc. PKB.""}, {""variable"": ""dług sektora instytucji rządowych i samorządowych"", ""value"": 50.5, ""unit"": ""proc. PKB"", ""horizon"": ""2023"", ""direction"": ""wzrost do"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""Dług sektora gg w 2023 r. ma wynieść 50,5 proc. PKB.""}, {""variable"": ""dług sektora instytucji rządowych i samorządowych"", ""value"": 53, ""unit"": ""proc. PKB"", ""horizon"": ""2024"", ""direction"": ""wzrost do"", ""who_forecasts"": ""Komisja Europejska"", ""quote"": ""Według prognoz KE wskaźnik długu publicznego osiągnie 53 proc. PKB w 2024 r.""}]",
https://www.obserwatorfinansowy.pl/forma/dispatches/gus-pkb-w-i-kw-23-spadl-rdr-o-02-proc-kdk-pkb-39-proc/,site:obserwatorfinansowy.pl prognoza PKB 2022,"GUS: PKB w I kw. '23 spadł rdr o 0,2 proc., kdk PKB +3,9 proc ...","16 maj 2023 ... 2022 r. – wynika z flash szacunku GUS. W ujęciu kwartał do kwartału ... W konsekwencji prognozy pokazują, że pod koniec 2050 r. liczba ...",,True,PKB,Polska,"[{""variable"": ""PKB"", ""value"": -0.2, ""unit"": ""proc. rdr"", ""horizon"": ""I kwartał 2023"", ""direction"": ""spadek"", ""who_forecasts"": ""GUS"", ""quote"": ""PKB Polski w I kwartale 2023 r. spadł o 0,2 proc. rdr""}, {""variable"": ""PKB"", ""value"": 3.9, ""unit"": ""proc. kdk"", ""horizon"": ""I kwartał 2023"", ""direction"": ""wzrost"", ""who_forecasts"": ""GUS"", ""quote"": ""W ujęciu kwartał do kwartału PKB wzrósł w I kw. 2023 r. o 3,9 proc.""}, {""variable"": ""PKB"", ""value"": -0.9, ""unit"": ""proc. rdr"", ""horizon"": ""I kwartał 2023"", ""direction"": ""spadek"", ""who_forecasts"": ""ekonomiści ankietowani przez PAP Biznes"", ""quote"": ""Ekonomiści ankietowani przez PAP Biznes oczekiwali, że w I kw. 2023 r. PKB spadł o 0,9 proc. rdr""}]",
